0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
-0.8847161199425831,1.818634868581439,0.03358921141770308,0.14410999917258516,0.1346210921045774,0.20936237582712122,0.23858305060695859,0.26586218917558335,0.012521872860344962,0.06381644639378577,0.09038540575596628,-0.5001537200701653,-0.4829610903097029,-0.470483802204365,-0.22516296827648294,-0.23591250988471021,-0.2255850323990835,-0.28498658099429075,-0.278704940582564,-0.2107879079819864,1.213882174584846,-1.2138821745848458,-0.7393130939809445,1.0593201078564924,-0.44613553785597687,-0.9041671572088774,-1.0911534428196275,-0.09725975251592749
-1.121111592076997,1.710005390984259,0.03358921141770308,0.14410999917258516,0.1346210921045774,0.20936237582712122,1.896457830173452,1.941803584231792,-0.5023083659922861,-0.4699902447310269,-0.44312580293521353,-0.36403059667103926,-0.32012869966422447,-0.30858465919524486,-0.3336742124759704,-0.252454932593163,-0.1373866122147321,-0.27058831080221785,-0.36769450151124083,-0.26659595629044147,1.213882174584846,-1.2138821745848458,-0.7393130939809445,-0.9440017163683173,2.241471291002206,1.105990183371573,-1.0911534428196275,-0.09725975251592749
1.2428431292671411,-0.3539546833621642,0.03358921141770308,0.14410999917258516,0.1346210921045774,-0.6094527798946565,-0.5903543391762881,-0.5721085083525211,-0.5113109728778628,-0.39779141539911383,-0.4160781796926153,-0.5836619947509233,-0.6540986349632849,-0.5385847821467119,0.25979611742868186,-0.2618049976022885,0.02954359772085034,-0.3425796617625823,0.13545247597949808,-0.29551672626405384,-0.8238031836508392,0.8238031836508394,1.3526069105787735,-0.9440017163683173,-0.44613553785597687,-0.9041671572088774,0.9164613891662389,-0.09725975251592749
-1.0423131013655258,-1.1143610265424253,0.8988009675909515,1.800266451202141,1.718273939382047,1.8469926872706768,1.896457830173452,1.941803584231792,-0.3242568075886588,-0.286335961867753,-0.2791653858723137,-0.17857070512190154,-0.12916152956448995,-0.1669573556884369,-0.2867171586651711,-0.3437978753746197,-0.06094798138829421,-0.27778744589825427,-0.36769450151124083,2.0161678658650186,1.213882174584846,-1.2138821745848458,-0.7393130939809445,1.0593201078564924,-0.44613553785597687,-0.9041671572088774,0.9164613891662389,-0.09725975251592749
-0.7271191385196406,-0.3539546833621642,0.03358921141770308,0.14410999917258516,0.1346210921045774,0.20936237582712122,0.23858305060695859,0.26586218917558335,0.30634608599539764,0.32987091958162135,0.38086297639756156,0.47780698282285067,0.5471862392150306,0.5740240199007509,-0.23123045275765364,-0.11997170377155414,-0.1256268228568186,-0.1670647481212137,-0.14522059918954872,-0.1512517916691204,-0.8238031836508392,0.8238031836508394,-0.7393130939809445,-0.9440017163683173,2.241471291002206,1.105990183371573,-1.0911534428196275,-0.09725975251592749
-0.017932722116399177,2.47041173416452,0.8988009675909515,-1.5120464528569706,-1.4490317551728924,-1.4282679356164343,-0.5903543391762881,-0.5721085083525211,-0.71020914754793,-0.6989028284069418,-0.7018318955739671,-0.6770210670992172,-0.5709272266800702,-0.6352592384988599,-0.4449993625217979,-0.3437978753746197,-0.3020236632255214,0.004130684462533054,-0.36769450151124083,-0.29551672626405384,1.213882174584846,-1.2138821745848458,1.3526069105787735,-0.9440017163683173,-0.44613553785597687,1.105990183371573,-1.0911534428196275,-0.09725975251592749
0.2972612407294859,0.5150811374152772,1.7640127237641998,1.800266451202141,0.1346210921045774,0.20936237582712122,0.23858305060695859,1.941803584231792,1.9818167594151028,2.0001539027808874,2.2274320211375627,2.453198200469424,2.732640425368063,2.521756826865896,-0.4449993625217979,0.2747448867675281,0.18600759512788975,0.6118096779189698,-0.2860910741396442,0.0998844257189274,-0.8238031836508392,0.8238031836508394,1.3526069105787735,-0.9440017163683173,-0.44613553785597687,-0.9041671572088774,0.9164613891662389,-0.09725975251592749
2.2672235085162677,-0.13669572816780384,0.03358921141770308,0.14410999917258516,0.1346210921045774,0.20936237582712122,0.23858305060695859,0.26586218917558335,3.0696245096131958,2.7042563062428338,2.975538946244754,2.7667019057340623,2.6790764630230153,2.827384517578326,1.3361151036537438,3.26467990595488,0.11521366319325034,0.13285121997966476,0.5232689825066718,0.26934206228306223,1.213882174584846,-1.2138821745848458,1.3526069105787735,-0.9440017163683173,-0.44613553785597687,-0.9041671572088774,0.9164613891662389,-0.09725975251592749
-0.8847161199425831,-0.6798431161537046,-0.8316225447555452,-0.6839682268421927,-0.6572053315341574,0.20936237582712122,0.23858305060695859,0.26586218917558335,-0.6913196197348762,-0.6869739376695527,-0.5199555878819163,-0.4864288271854809,-0.5080135445650752,-0.6352592384988599,-0.37456378180559896,0.4841863429719391,-0.3020236632255214,-0.3425796617625823,-0.36769450151124083,-0.2418551413520778,-0.8238031836508392,0.8238031836508394,-0.7393130939809445,1.0593201078564924,-0.44613553785597687,-0.9041671572088774,0.9164613891662389,-0.09725975251592749
0.1396642593065434,0.5150811374152772,-0.8316225447555452,-0.6839682268421927,-0.6572053315341574,0.20936237582712122,0.23858305060695859,1.941803584231792,-0.7010470741957812,-0.6941967991023039,-0.6992092872455375,-0.5613280013836865,-0.5365764247413984,-0.6272331746007481,-0.41721204228919007,-0.3318585615937364,0.09910275177290882,-0.30903169221505244,-0.36769450151124083,-0.2598176508278761,-0.8238031836508392,0.8238031836508394,-0.7393130939809445,1.0593201078564924,-0.44613553785597687,1.105990183371573,-1.0911534428196275,-0.09725975251592749
